Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Kenya,KEN,2019,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,9.92077320578744
Kenya,KEN,2018,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,10.6616286552012
Kenya,KEN,2017,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,9.80115429722367
Kenya,KEN,2016,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,9.96920262730141
Kenya,KEN,2015,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,12.4340608397861
Kenya,KEN,2014,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,13.6273144466157
Kenya,KEN,2013,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,13.3199648441916
Kenya,KEN,2012,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,14.6426397335496
Kenya,KEN,2011,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,14.9530559481535
Kenya,KEN,2010,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,14.653215703686
Kenya,KEN,2009,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,12.7859016923803
Kenya,KEN,2008,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,14.4460227848719
Kenya,KEN,2007,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,14.4876169006281
Kenya,KEN,2006,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,14.929828343275
Kenya,KEN,2005,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,16.1972809630842
Kenya,KEN,2004,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,15.6213213974898
Kenya,KEN,2003,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,12.7908057921545
Kenya,KEN,2002,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,13.553717707078
Kenya,KEN,2001,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,15.0640867412164
Kenya,KEN,2000,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,13.681380140991
Kenya,KEN,1999,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,31.1417368622848
Kenya,KEN,1998,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,26.9554142284947
Kenya,KEN,1997,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,25.8389653027393
Kenya,KEN,1996,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,21.0413772259731
Kenya,KEN,1995,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,30.1625564168264
Kenya,KEN,1994,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,38.3587232077642
Kenya,KEN,1993,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,39.6909363935137
Kenya,KEN,1992,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,19.8519960332503
Kenya,KEN,1991,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,20.2067256395839
Kenya,KEN,1990,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,21.4408318413846
Kenya,KEN,1989,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,18.4168103936764
Kenya,KEN,1988,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,15.9053134469596
Kenya,KEN,1987,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,15.6234036161889
Kenya,KEN,1986,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,14.7002984840823
Kenya,KEN,1985,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,15.3176816953604
Kenya,KEN,1984,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,14.9020759144003
Kenya,KEN,1983,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,14.3330627875416
Kenya,KEN,1982,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,14.9940638710165
Kenya,KEN,1981,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,15.6991744066337
Kenya,KEN,1980,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,14.9675379347973
Kenya,KEN,1979,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,13.4301776672129
Kenya,KEN,1978,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,16.4826586915615
Kenya,KEN,1977,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,14.7104683047179
Kenya,KEN,1976,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,17.0714089158633
Kenya,KEN,1975,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,16.9340686888176
Kenya,KEN,2019,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,22.1154844822744
Kenya,KEN,2018,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,22.4283441654975
Kenya,KEN,2017,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,47.4798425807111
Kenya,KEN,2016,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,50.3391963687195
Kenya,KEN,2015,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,42.3913114425535
Kenya,KEN,2014,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,40.0562230033608
Kenya,KEN,2013,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,28.2198749611243
Kenya,KEN,2012,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,28.9553992391639
Kenya,KEN,2011,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,31.1980045578009
Kenya,KEN,2010,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,36.4901637334163
Kenya,KEN,2009,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,34.9423460316033
Kenya,KEN,2008,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,35.5178655471968
Kenya,KEN,2007,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,33.9343792582446
Kenya,KEN,2006,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,33.4037554670093
Kenya,KEN,2005,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,45.5513149530668
Kenya,KEN,2004,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,41.0392088288125
Kenya,KEN,2003,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,36.2900074842831
Kenya,KEN,2002,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,36.565955709856
Kenya,KEN,2001,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,34.8490295837496
Kenya,KEN,2000,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,27.4389376486914
Kenya,KEN,1999,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,29.9836392951108
Kenya,KEN,1998,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,40.9233117095822
Kenya,KEN,1997,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,41.0584803768293
Kenya,KEN,1996,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,36.2900074842831
Kenya,KEN,1995,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,36.565955709856
Kenya,KEN,1994,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,34.8490295837498
Kenya,KEN,1993,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,27.4389376486914
Kenya,KEN,1992,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,32.1562734785875
Kenya,KEN,1991,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,32.1300323472126
Kenya,KEN,1990,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,30.3873261398366
Kenya,KEN,1989,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,26.982591876209
Kenya,KEN,1988,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,27.684456729747
Kenya,KEN,1987,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,31.2221553281157
Kenya,KEN,1986,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,23.7494433724209
Kenya,KEN,1985,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,24.7122545700745
Kenya,KEN,1984,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,26.0029444239971
Kenya,KEN,1983,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,26.4188297404312
Kenya,KEN,1982,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,25.7412089174902
Kenya,KEN,1981,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,27.3566249176005
Kenya,KEN,1980,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,18.0010746910263
Kenya,KEN,1979,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,22.664298401421
Kenya,KEN,1978,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,24.4035034732709
Kenya,KEN,1977,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,27.7108433734939
Kenya,KEN,1976,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,26.369168356998
Kenya,KEN,1975,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,25.8157389635316
Kenya,KEN,2019,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,2143408908.81655
Kenya,KEN,2018,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1647990414.38605
Kenya,KEN,2017,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1649429564.79294
Kenya,KEN,2016,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1109818285.80436
Kenya,KEN,2015,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,892681590.281068
Kenya,KEN,2014,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1364622138.81543
Kenya,KEN,2013,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,933357626.659442
Kenya,KEN,2012,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,662168579.20265
Kenya,KEN,2011,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,404233490.344737
Kenya,KEN,2010,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,291854665.244868
Kenya,KEN,2009,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,212353626.873229
Kenya,KEN,2008,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,221420534.627941
Kenya,KEN,2007,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,304801039.861352
Kenya,KEN,2006,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,169501365.649543
Kenya,KEN,2005,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,181720492.765863
Kenya,KEN,2004,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,171533979.073921
Kenya,KEN,2003,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,148206434.512007
Kenya,KEN,2002,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,178553641.378313
Kenya,KEN,2001,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,167711521.915574
Kenya,KEN,2000,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,178084730.38973
Kenya,KEN,1999,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,173778579.017355
Kenya,KEN,1998,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,227438803.181224
Kenya,KEN,1997,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,231237598.117205
Kenya,KEN,1996,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,197043968.704003
Kenya,KEN,1995,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,273400574.893301
Kenya,KEN,1994,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,235072575.08063
Kenya,KEN,1993,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,233886016.413416
Kenya,KEN,1992,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,359594621.859173
Kenya,KEN,1991,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,434690197.713139
Kenya,KEN,1990,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,423176903.394172
Kenya,KEN,1989,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,330120841.124221
Kenya,KEN,1988,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,365468160.995318
Kenya,KEN,1987,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,319912647.964917
Kenya,KEN,1986,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,277768504.678294
Kenya,KEN,1985,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,281826139.260633
Kenya,KEN,1984,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,240809636.557863
Kenya,KEN,1983,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,213198846.624782
Kenya,KEN,1982,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,201422316.23006
Kenya,KEN,1981,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,238076860.676798
Kenya,KEN,1980,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,248241705.515965
Kenya,KEN,1979,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,248284045.364226
Kenya,KEN,1978,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,234947591.796018
Kenya,KEN,1977,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,199116521.145511
Kenya,KEN,1976,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,177360378.019958
Kenya,KEN,1975,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,149253866.866629
Kenya,KEN,2019,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,20408411990.3437
Kenya,KEN,2018,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,20167353449.0948
Kenya,KEN,2017,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,19080297351.8803
Kenya,KEN,2016,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,16171530283.6917
Kenya,KEN,2015,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,17669274444.1437
Kenya,KEN,2014,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,20278599675.8509
Kenya,KEN,2013,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,18296212176.3363
Kenya,KEN,2012,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,17915460309.9491
Kenya,KEN,2011,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,16327804267.4573
Kenya,KEN,2010,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,13531300083.7643
Kenya,KEN,2009,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,11301827560.5736
Kenya,KEN,2008,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,12559095830.673
Kenya,KEN,2007,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,10059196236.6922
Kenya,KEN,2006,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,8171032136.50783
Kenya,KEN,2005,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,6738798772.12101
Kenya,KEN,2004,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,5289802783.68995
Kenya,KEN,2003,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,4259195557.05212
Kenya,KEN,2002,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,3867317721.35836
Kenya,KEN,2001,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,4048455388.18311
Kenya,KEN,2000,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,3762643505.41548
Kenya,KEN,1999,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,8406805044.01748
Kenya,KEN,1998,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,8434835927.75487
Kenya,KEN,1997,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,7130510607.46293
Kenya,KEN,1996,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,5662701479.94159
Kenya,KEN,1995,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,5921620416.9939
Kenya,KEN,1994,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,5674510745.17309
Kenya,KEN,1993,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,4941634797.88264
Kenya,KEN,1992,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,2172404695.268
Kenya,KEN,1991,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,2330017110.25694
Kenya,KEN,1990,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,2705024271.1032
Kenya,KEN,1989,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,2566537151.59744
Kenya,KEN,1988,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,2332212023.37283
Kenya,KEN,1987,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,2127321871.07978
Kenya,KEN,1986,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,1869806670.38712
Kenya,KEN,1985,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,1629309269.36405
Kenya,KEN,1984,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,1725212685.76329
Kenya,KEN,1983,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,1539418874.21953
Kenya,KEN,1982,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,1866086204.27322
Kenya,KEN,1981,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,2336999601.74104
Kenya,KEN,1980,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,2846424029.426
Kenya,KEN,1979,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,1970754610.07855
Kenya,KEN,1978,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,2060190226.73998
Kenya,KEN,1977,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,1433687281.50038
Kenya,KEN,1976,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,1104319334.84125
Kenya,KEN,1975,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,1130706985.94309
Kenya,KEN,2019,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.96036269321345
Kenya,KEN,2018,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,9.3141321923824
Kenya,KEN,2017,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,10.6856499635416
Kenya,KEN,2016,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.7939804515086
Kenya,KEN,2015,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,7.96618279353861
Kenya,KEN,2014,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.52834630386396
Kenya,KEN,2013,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,10.9520855333949
Kenya,KEN,2012,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,9.98472687968141
Kenya,KEN,2011,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,9.99108988822066
Kenya,KEN,2010,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.61998510742063
Kenya,KEN,2009,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,6.95277592217568
Kenya,KEN,2008,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.95595526762059
Kenya,KEN,2007,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,4.4139586615737
Kenya,KEN,2006,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,6.75388793614503
Kenya,KEN,2005,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,6.6601453332301
Kenya,KEN,2004,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,11.3980958526187
Kenya,KEN,2003,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,10.2850424560086
Kenya,KEN,2002,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.44674042294195
Kenya,KEN,2001,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,10.5089709178208
Kenya,KEN,2000,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.62237337245891
Kenya,KEN,1999,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,11.4055581902445
Kenya,KEN,1998,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,11.3096952792819
Kenya,KEN,1997,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,11.3623605685876
Kenya,KEN,1996,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,10.2850424560086
Kenya,KEN,1995,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.44674042294196
Kenya,KEN,1994,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,10.5089709178208
Kenya,KEN,1993,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.6223733724589
Kenya,KEN,1992,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,7.6634109691961
Kenya,KEN,1991,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,6.71908485541428
Kenya,KEN,1990,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,7.60743466600138
Kenya,KEN,1989,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.5896196002579
Kenya,KEN,1988,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.85604933021476
Kenya,KEN,1987,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.54184226369656
Kenya,KEN,1986,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.57058037702241
Kenya,KEN,1985,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,8.20920785375762
Kenya,KEN,1984,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,7.95362532204639
Kenya,KEN,1983,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,7.23493180818304
Kenya,KEN,1982,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,7.60744656400827
Kenya,KEN,1981,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,7.34563832124807
Kenya,KEN,1980,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,11.1552928533047
Kenya,KEN,1979,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.79396092362344
Kenya,KEN,1978,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,7.13077620054364
Kenya,KEN,1977,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.95632530120481
Kenya,KEN,1976,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.65922920892493
Kenya,KEN,1975,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.83493282149712
Kenya,KEN,2019,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,16553622710.5087
Kenya,KEN,2018,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,16286209413.685
Kenya,KEN,2017,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,15988325202.9488
Kenya,KEN,2016,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,13439088965.0456
Kenya,KEN,2015,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,14348662810.2569
Kenya,KEN,2014,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,16929077539.8789
Kenya,KEN,2013,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,16089365754.5381
Kenya,KEN,2012,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,15526837454.1583
Kenya,KEN,2011,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,14188725280.0871
Kenya,KEN,2010,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,11442181202.6023
Kenya,KEN,2009,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,9461359993.96688
Kenya,KEN,2008,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,10635556299.7675
Kenya,KEN,2007,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,8368848724.93191
Kenya,KEN,2006,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,6752090872.17081
Kenya,KEN,2005,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,5586540335.98705
Kenya,KEN,2004,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,4334567878.44594
Kenya,KEN,2003,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,3553083383.37271
Kenya,KEN,2002,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,3141579312.09992
Kenya,KEN,2001,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,3215222186.80904
Kenya,KEN,2000,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,3021577321.15368
Kenya,KEN,1999,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,6921397354.66124
Kenya,KEN,1998,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,6992035012.68083
Kenya,KEN,1997,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,5843244997.28355
Kenya,KEN,1996,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,4723908602.89732
Kenya,KEN,1995,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,4810372856.97912
Kenya,KEN,1994,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,4506610817.65182
Kenya,KEN,1993,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,3968362034.08998
Kenya,KEN,1992,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,1594011412.25343
Kenya,KEN,1991,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,1697292653.25313
Kenya,KEN,1990,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,2005344443.10292
Kenya,KEN,1989,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,1963400920.97204
Kenya,KEN,1988,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,1802209938.52517
Kenya,KEN,1987,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,1622596464.28862
Kenya,KEN,1986,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,1454602229.29157
